Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation
31.3,25.5,62.12008667,85.83686066,31.14436022,27.16182675,6.924187044,14.78820002,0.478457307,0.49990846,0.505378718,0.378925576,0,0,0,0,37.5507,126.988,132.118,0.5931,5685.068848
33.4,28,58.53107452,84.00624084,31.85729425,27.54352874,6.83768636,37.20627054,0.409303634,0.452225708,0.510572799,0.375040388,0,0,0,0,37.5776,127.083,59.8324,2.6865,5619.804688
31.7,27.1,62.75653076,87.07222748,31.57471065,27.41383091,7.368962407,15.1960481,0.444654097,0.519088166,0.471249212,0.340048751,0,0,0,0,37.4967,126.927,30.968,0.618,5620.047852
32,26.8,63.83681488,86.34326935,31.5208998,27.51494508,6.736186981,15.35193259,0.484803571,0.53820312,0.525341556,0.339271972,0,0,0,0,37.5507,126.937,30.0464,0.8552,5632.461914
31.9,26.5,64.84836578,87.78324127,30.96773705,27.03969305,6.110831837,65.15051564,0.446286942,0.399506289,0.49262441,0.274877061,0,0,0,0,37.4697,126.995,82.2912,2.2579,5613.794922
32.2,27.4,64.97089386,90.67658234,31.10475583,26.94547751,5.962774078,83.06001814,0.412902625,0.470327897,0.544601906,0.4098331,0,0,0,0,37.6181,127.099,53.4712,0.697,5634.69043
33,27.5,64.89749146,90.12319183,31.18658646,26.96850861,5.971199522,75.65585097,0.450160039,0.437640396,0.534316714,0.275245409,0,0,0,0,37.4832,127.024,56.4448,1.2313,5623.249023
31.8,26.7,67.38904572,88.16121674,30.67972507,26.95689726,6.570997099,35.63881111,0.468704694,0.511894992,0.566653913,0.35715214,0,0,0,0,37.5776,126.938,75.0924,1.7678,5659.175293
32,26.8,77.47338104,97.51346588,29.51329678,25.46381616,7.228004575,63.29481018,0.462424557,0.458878205,0.434123673,0.427401341,0,0,0,0,37.6181,127.004,146.554,4.7296,5702.817383
31.9,27.6,58.66624451,84.0879364,32.25489773,28.0009837,6.932793528,10.34656928,0.452814141,0.468212186,0.533244577,0.357535103,0,0,0,0,37.5507,127.04,26.298,0.5721,5623.480469
32.9,27.8,63.09020615,88.52767181,31.54569786,27.38212959,6.299622436,79.82963069,0.437092765,0.455240417,0.552792938,0.318485164,0,0,0,0,37.5102,127.086,21.9668,0.1332,5615.230469
32.1,27.4,68.38506317,90.15680695,30.67745271,26.86269294,6.743719339,65.07390992,0.452296942,0.511713584,0.533763506,0.35045191,0,0,0,0,37.5372,126.891,15.5876,0.1554,5614.391113
32.3,27.4,65.67766571,88.67390442,31.11880446,27.12360214,6.967010895,44.24102116,0.457180659,0.523360112,0.50511933,0.352970964,0,0,0,0,37.5237,126.909,17.2956,0.2223,5612.461426
32.2,27.6,60.62649536,84.56495667,32.10920923,27.90320314,6.822867095,8.000933091,0.470678008,0.490848576,0.510751234,0.326100597,0,0,0,0,37.5237,126.97,19.5844,0.2713,5619.105957
28.8,24.9,84.65129089,96.6304245,28.32778192,25.01880931,7.201899608,39.36088614,0.535084975,0.539041934,0.519222853,0.372102647,0.000231848,0.000135716,0,0,37.6046,126.991,212.335,2.785,5746.562988
30.9,26.3,73.54354095,89.1386261,30.69127196,26.83877215,8.133821835,41.96907492,0.470993203,0.483330469,0.362359693,0.209281002,0,0.000558251,0,0,37.6046,127.032,44.7624,0.5141,5615.219727
32.3,27.4,67.77348328,83.9405899,31.34849532,27.45664659,7.775416672,9.968345722,0.484279593,0.498010132,0.37228005,0.268738501,0,0,0,0,37.5776,127.058,33.3068,0.2661,5609.610352
31.8,27.7,82.11888886,97.97590637,30.13898805,25.90770457,8.402196089,72.32521053,0.455128034,0.415477955,0.397993465,0.271408293,0.007996328,0.019676282,0,0,37.645,127.022,45.716,2.5348,5602.210449
31.8,27.2,76.103302,92.7694931,30.44981858,26.64653398,7.066243052,88.93744024,0.405382351,0.485021137,0.356329546,0.374718218,0,0,0,0,37.5507,127.135,35.038,0.5055,5603.330078
32.6,27.8,73.97052765,87.97838593,30.32418994,26.91422307,7.062908699,46.7668337,0.458601571,0.484985285,0.380213117,0.38599537,0,0,0,0,37.5102,127.042,54.6384,0.1457,5617.494141
31.9,27.3,84.48600769,94.25617218,29.11850685,26.170906,7.162850559,97.29219468,0.508029904,0.526459005,0.482274387,0.469421897,0,0,0,0,37.5776,126.838,12.37,0.0985,5594.15918
31.7,27.5,82.24206543,92.96013641,29.20659431,26.07526298,7.826967895,38.61247094,0.487694159,0.486609332,0.437743722,0.440274382,0,0,0,0,37.4697,126.91,52.518,1.5629,5605.083984
32.6,26.8,84.90066528,93.69796753,28.69733331,25.83882032,7.695926587,65.38967601,0.486221426,0.481896987,0.446951912,0.423927868,0,0,0,0,37.4967,126.826,50.9312,0.4125,5622.824219
30.6,26.2,82.96018982,94.71088409,28.23428484,25.20098263,9.288917124,44.3931702,0.432026479,0.429663571,0.404046479,0.427335771,0,0,0,0,37.4562,126.955,208.507,5.1782,5611.352539
32.3,27.2,70.38330841,86.11728668,31.05842336,27.23084719,7.075542669,38.87274226,0.450539306,0.527620605,0.369970374,0.331377973,0,0,0,0,37.5372,127.085,28.7,0.6233,5611.817383
31.4,25.8,73.74892426,87.63223267,29.66742425,26.40546037,7.88464572,12.63490005,0.494534687,0.50871765,0.419302691,0.348815078,0,0,0,0,37.5507,126.988,132.118,0.5931,5667.030273
32.8,28,67.78063202,83.51912689,31.20196081,27.41390821,7.268814027,34.84411426,0.475271444,0.511099963,0.377228832,0.288644118,0,0,0,0,37.5776,127.083,59.8324,2.6865,5601.636719
31.9,27.2,77.90136719,89.66670227,30.23623564,26.64491769,8.060810109,13.30289117,0.492279446,0.506736905,0.432788619,0.404248645,0,0,0,0,37.4967,126.927,30.968,0.618,5602.112793
31.7,27,74.71498871,87.52494812,30.52064969,26.91632859,7.454619825,13.42395926,0.525886762,0.5307125,0.446919996,0.380084856,0,0,0,0,37.5507,126.937,30.0464,0.8552,5614.786621
32,26.2,78.83294678,91.6934433,29.61604748,26.20078417,8.197550684,65.15683134,0.444279879,0.38905174,0.339529107,0.312172337,0,0,0,0,37.4697,126.995,82.2912,2.2579,5595.178223
31.6,26.1,73.56423187,92.7455368,30.6310213,26.63546842,6.46726341,77.94235484,0.465691161,0.56080815,0.388897753,0.246439653,0,0.000462165,0,0,37.6181,127.099,53.4712,0.697,5616.77002
33,28,77.24002075,89.77268982,30.00240815,26.63530949,6.470445603,70.63403066,0.448651056,0.446317265,0.368308979,0.332164916,0,0,0,0,37.4832,127.024,56.4448,1.2313,5605.04541
32.2,26.4,76.30609131,89.31339264,29.90728771,26.47859317,7.196213881,30.99755756,0.516777567,0.532421085,0.49130013,0.41260056,0,0,0,0,37.5776,126.938,75.0924,1.7678,5641.482422
31.4,27,87.82534027,99.53514099,28.76141799,25.17962552,8.94776235,35.87212479,0.511903957,0.505771909,0.501610329,0.371792238,0.004758375,0.00787142,0,2.99E-05,37.6181,127.004,146.554,4.7296,5685.478027
31.5,27.7,69.87063599,85.4028244,31.06660717,27.34258967,7.796564678,9.27742221,0.476457844,0.511524983,0.399145421,0.320270046,0,0,0,0,37.5507,127.04,26.298,0.5721,5605.689453
32.7,28.1,74.61003876,88.79335785,30.76824077,27.01227805,6.745006601,74.26856629,0.428424645,0.457625179,0.370694689,0.350995125,0,0,0,0,37.5102,127.086,21.9668,0.1332,5597.311523
32.2,27.4,80.38565063,91.04076386,29.72994026,26.57198772,7.39862289,57.29257425,0.509235373,0.516658869,0.470663715,0.420727469,0,0,0,0,37.5372,126.891,15.5876,0.1554,5596.52002
32.8,27.7,79.00500488,89.92808533,29.99388772,26.65638164,7.650608838,38.68656945,0.501218074,0.510888717,0.434526546,0.413861481,0,0,0,0,37.5237,126.909,17.2956,0.2223,5594.527344
32,28,72.8814621,86.65924072,30.64119395,27.15337889,7.778085311,7.090720296,0.490091314,0.507860217,0.397770176,0.345988538,0,0,0,0,37.5237,126.97,19.5844,0.2713,5601.305664
25.6,24,77.40982056,96.93009186,28.87894277,24.28851817,4.741022398,55.38580789,0.25809161,0.577564877,0.313300463,0.265555076,0,0,0,0,37.6046,126.991,212.335,2.785,5728.64502
28.3,24.3,67.40560913,90.26338959,30.84655648,26.05369698,4.793665101,37.05295209,0.242879986,0.557151314,0.299991355,0.273594816,0,0,0,0,37.6046,127.032,44.7624,0.5141,5596.79834
28.4,25.8,60.46555328,86.76852417,31.90795036,26.79263438,5.212544401,8.028220425,0.277821497,0.610088764,0.347095315,0.263709621,0,0,0,0,37.5776,127.058,33.3068,0.2661,5591.194824
29.3,24.8,76.89977264,93.15596771,29.90656255,25.43973856,5.563897024,82.02493189,0.227093781,0.552053736,0.235237707,0.279820061,0,0,0,0,37.645,127.022,45.716,2.5348,5583.532715
28.2,25.4,69.53885651,95.52246094,30.63725173,25.97190795,4.714974334,72.51157149,0.261881425,0.603117305,0.326990767,0.257369649,0,0,0,0,37.5507,127.135,35.038,0.5055,5584.763184
28.6,26.1,62.20066834,87.32592773,31.41287418,26.78099226,5.094758779,37.97447999,0.308961294,0.5417109,0.288928108,0.196427935,0,0,0,0,37.5102,127.042,54.6384,0.1457,5598.921387
28.8,25.8,77.029953,93.1587677,29.4302211,25.88243572,4.030430158,83.69551579,0.303368109,0.618391972,0.353875316,0.278997272,0,0,0,0,37.5776,126.838,12.37,0.0985,5575.671387
27.8,26.5,63.70374298,94.46659851,30.83301522,25.65307156,5.25844725,40.58724538,0.36414152,0.569980957,0.304217861,0.178013656,0,0,0,0,37.4697,126.91,52.518,1.5629,5586.337402
28.6,26.1,68.96231842,95.28076935,29.95664275,25.33631462,4.565933029,71.20972451,0.363051102,0.542894002,0.329993257,0.211849838,0,0,0,0,37.4967,126.826,50.9312,0.4125,5604.399414
26.8,25.5,64.99822998,93.55253601,29.67706149,25.27345982,5.827196638,46.73391473,0.322860155,0.531354236,0.294008352,0.210353696,0,0,0,0,37.4562,126.955,208.507,5.1782,5591.03418
28.3,25.5,61.09144211,85.22557068,31.73114962,26.87815645,4.887104034,30.8556176,0.300808569,0.575878722,0.343904316,0.251268074,0,0,0,0,37.5372,127.085,28.7,0.6233,5593.521973
26.7,25.2,63.77717209,89.80810547,30.97568223,25.80681488,5.269220869,11.1995703,0.285559296,0.592397603,0.317997308,0.227343804,0,0,0,0,37.5507,126.988,132.118,0.5931,5648.383301
28.6,26,60.87021255,84.96287537,31.66415502,26.77047853,4.997528543,28.61782344,0.256199255,0.613509754,0.334026737,0.236809658,0,0,0,0,37.5776,127.083,59.8324,2.6865,5582.858887
28,26.2,62.44710159,92.02532959,31.45321325,26.17607636,5.273748418,12.03940582,0.334585599,0.584828122,0.310184777,0.175261619,0,0,0,0,37.4967,126.927,30.968,0.618,5583.572754
28.2,26,60.67936707,89.65005493,31.30811982,26.31532996,4.806564987,12.06885407,0.305482061,0.590763728,0.336102003,0.223830003,0,0,0,0,37.5507,126.937,30.0464,0.8552,5596.511719
27.6,25.5,64.83859253,89.89337921,30.73408605,26.32588965,5.326819956,58.56004459,0.320192873,0.550172065,0.280313922,0.175919905,0,0,0,0,37.4697,126.995,82.2912,2.2579,5575.939453
28.3,25.2,68.58985901,91.33668518,30.64746169,25.45542832,4.450144708,79.70997868,0.215127938,0.5559544,0.272865538,0.215679322,0,0,0,0,37.6181,127.099,53.4712,0.697,5598.242676
29.2,26.4,65.67707825,88.44049835,30.83651253,26.35141772,4.991540084,65.45741173,0.324739665,0.555071812,0.279496671,0.172011895,0,0,0,0,37.4832,127.024,56.4448,1.2313,5586.230469
27.6,25.7,65.96256256,91.30764771,30.41823943,25.88620467,4.439396143,29.02599392,0.290020704,0.579780805,0.356485918,0.257970969,0,0,0,0,37.5776,126.938,75.0924,1.7678,5623.189941
27.9,24.7,80.27177429,96.81842041,29.09871648,24.79145723,6.112421334,68.86806138,0.231836194,0.52496335,0.244476076,0.271130664,0,0,0,0,37.6181,127.004,146.554,4.7296,5667.54541
28,25.8,60.67086029,87.05171967,32.01683369,26.88430687,5.330077767,7.263787448,0.295710248,0.585905444,0.327012187,0.249491217,0,0,0,0,37.5507,127.04,26.298,0.5721,5587.296875
28.7,26.1,65.05885315,88.1335144,31.20822211,26.63412341,4.858288874,59.80203827,0.298393996,0.571471849,0.31114539,0.226206341,0,0,0,0,37.5102,127.086,21.9668,0.1332,5578.788086
29.1,26.3,70.44444275,93.29638672,30.27446191,25.99149033,4.636081745,51.04511762,0.321016639,0.599859603,0.327900906,0.223476522,0,0,0,0,37.5372,126.891,15.5876,0.1554,5578.04541
28.9,26.3,66.40914917,92.86858368,30.78803849,26.06431333,4.902294467,33.97111893,0.318622562,0.589383659,0.316897216,0.210593747,0,0,0,0,37.5237,126.909,17.2956,0.2223,5575.988281
28.6,26.4,61.53615189,87.87149048,32.1691816,26.68120106,5.292188833,6.116924614,0.308561603,0.584240955,0.312980009,0.189025406,0,0,0,0,37.5237,126.97,19.5844,0.2713,5582.90332
24.7,22.7,56.70177078,92.52715302,31.77412434,23.8806608,6.201210489,120.5980384,0.302889667,0.211887747,0.225650007,0.022010059,0,0,0,0,37.6046,126.991,212.335,2.785,5710.657227
27.1,24.2,47.99642563,89.28826904,34.27582279,25.11770176,6.078836958,68.60761242,0.271563862,0.214593836,0.198959152,0.089112396,0,0,0,0,37.6046,127.032,44.7624,0.5141,5578.307617
27.5,25.7,41.58577347,86.09069061,34.84585356,25.52547406,6.430205156,13.7561714,0.253806582,0.27880389,0.207702953,0.107481545,0,0,0,0,37.5776,127.058,33.3068,0.2661,5572.717285
27.9,25.7,61.95645905,96.37381744,32.09064764,24.24090977,5.079875723,129.5468828,0.29647651,0.177052877,0.214990029,0.026044168,0,0,0,0,37.645,127.022,45.716,2.5348,5565.044434
27.8,25.3,52.56356812,94.40231323,32.76273218,24.81505115,5.642902131,134.4133007,0.222840795,0.310310496,0.178903531,0.071545891,0,0,0,0,37.5507,127.135,35.038,0.5055,5566.146973
28.6,25.8,43.77516937,85.06874084,34.15097557,25.84406876,6.27740555,56.13068215,0.201630548,0.321090897,0.217811546,0.056585375,0,0,0,0,37.5102,127.042,54.6384,0.1457,5580.291504
27.5,25,57.13642883,93.6955719,32.35582639,24.94437048,5.319302678,135.2703722,0.328158579,0.240722259,0.229420562,0.10955077,0,0,0,0,37.5776,126.838,12.37,0.0985,5557.116699
27.4,24.6,49.86392212,84.71360016,33.46761825,25.87518424,5.472217222,77.24150616,0.227338577,0.282344351,0.379083726,0.356763497,0,0,1.519196033,0,37.4697,126.91,52.518,1.5629,5567.564453
27.2,25,56.7005043,94.252388,32.83149352,24.86395324,5.144537628,108.6285835,0.257292735,0.274437657,0.214495336,0.24937697,0,0,0.015551438,0,37.4967,126.826,50.9312,0.4125,5585.90918
26,24.3,49.82481766,89.62166595,32.39462776,24.59974524,6.456923554,70.58389805,0.229179922,0.282277585,0.253621513,0.177977111,0,0,0.972146749,0,37.4562,126.955,208.507,5.1782,5570.72168
28,24.3,44.1824913,85.81539917,34.09500843,25.74030563,5.992404272,47.68120178,0.223800996,0.330177465,0.203116833,0.068512215,0,0,0,0,37.5372,127.085,28.7,0.6233,5575.168457
27.3,23.9,42.59724808,84.80683136,34.30659045,25.25682041,6.757017821,19.1677501,0.236225553,0.28036426,0.181859871,0.071622562,0,0,0,0,37.5507,126.988,132.118,0.5931,5629.704102
28,26,44.93260193,87.26596832,34.25809748,25.27455556,5.943219543,51.86832076,0.260375399,0.28201146,0.213342617,0.086623126,0,0,0,0,37.5776,127.083,59.8324,2.6865,5564.081543
27.3,24.9,42.90700912,81.74079895,34.96609119,26.17707619,5.840308279,43.12960424,0.218116581,0.310323831,0.348455904,0.304360411,0,0,0.549085335,0,37.4967,126.927,30.968,0.618,5564.984375
27.2,25.3,41.98064423,82.17829132,35.38172322,25.9657944,6.046479891,20.36338935,0.25768762,0.275895721,0.267186565,0.132417666,0,0,0.063877861,0,37.5507,126.937,30.0464,0.8552,5578.1875
26.2,24.7,50.34566498,90.32790375,33.09352004,25.22174166,5.933222592,86.99322349,0.208096961,0.300538189,0.194539384,0.080451608,0,0,0.019394332,0,37.4697,126.995,82.2912,2.2579,5556.628906
27.2,24.2,52.71833038,94.26277161,33.03362389,24.43044266,5.078881209,136.0065138,0.306347829,0.236708676,0.232349375,0.054436892,0,0,0,0,37.6181,127.099,53.4712,0.697,5579.674805
28.2,25.6,48.30718994,91.35147095,33.42748566,25.38291606,5.831682414,101.2020714,0.210480114,0.33318376,0.168420477,0.048909196,0,0,0,0,37.4832,127.024,56.4448,1.2313,5567.336914
27.2,24.7,46.22705841,85.94283295,34.46132862,25.18424833,6.082558811,57.45346379,0.299644843,0.240923212,0.183536265,0.080197534,0,0,0,0,37.5776,126.938,75.0924,1.7678,5604.878906
26.9,24.7,61.31384277,97.05175781,31.71626629,23.90725219,6.379731427,125.832164,0.284722335,0.174768378,0.203266918,0.022120637,0,0,0,0,37.6181,127.004,146.554,4.7296,5649.462891
27.8,25.8,41.90550613,84.87909698,35.03196922,25.77481697,6.470891049,9.880238394,0.22560286,0.298396174,0.222033947,0.088464761,0,0,0,0,37.5507,127.04,26.298,0.5721,5568.829102
28,25.7,47.73147964,88.78366089,33.38013763,25.70945763,5.568819235,89.57657448,0.206987692,0.342324592,0.192146375,0.063128412,0,0,0,0,37.5102,127.086,21.9668,0.1332,5560.20166
28.1,25.2,48.87308884,88.67380524,33.6608713,25.42646809,5.527132154,83.89746078,0.259385877,0.265520866,0.376499471,0.300289643,0,0,4.638252109,0,37.5372,126.891,15.5876,0.1554,5559.503418
28.1,25.9,45.3861618,85.38567352,34.29764346,25.73045385,5.586926748,67.19601623,0.236570991,0.276553429,0.380637189,0.312015979,0,0,1.889744346,0,37.5237,126.909,17.2956,0.2223,5557.387695
27.9,25.9,40.88746262,81.78743744,35.71718942,26.23029146,6.536599596,8.597092062,0.209161082,0.308188757,0.289760413,0.11669413,0,0,0,0,37.5237,126.97,19.5844,0.2713,5564.44043
31.2,22.5,50.56164551,86.45642853,30.49370445,22.3359477,9.102397402,131.2710158,0.068074355,0.026842535,0.221026585,0.049448409,0,0,0,0,37.6046,126.991,212.335,2.785,5691.504395
33.5,23.6,43.21525955,79.35521698,32.70181948,24.07528117,6.471720775,80.83555396,0.067999289,0.039031856,0.239887591,0.057023407,0,0,0,0,37.6046,127.032,44.7624,0.5141,5558.630371
33.4,24.7,39.55868912,76.03455353,33.41986487,24.40464685,7.429835419,17.64841181,0.069771587,0.036483826,0.248007988,0.05206988,0,0,0,0,37.5776,127.058,33.3068,0.2661,5553.048828
34.1,24.3,53.98631287,89.15910339,31.14284622,22.799225,7.35444953,152.606311,0.080228562,0.037927245,0.206886328,0.090127076,0,0,0,0,37.645,127.022,45.716,2.5348,5545.169922
33.7,24.3,51.11540604,85.11463165,31.28976123,23.67047041,6.011635005,158.1855162,0.042553398,0.02115637,0.205071438,0.051841772,0,0,0,0,37.5507,127.135,35.038,0.5055,5546.319336
34.6,25.4,44.74053192,79.34618378,32.23542358,24.35064494,7.260194321,77.68925015,0.037965061,0.010969377,0.189277445,0.035588327,0,0,0,0,37.5102,127.042,54.6384,0.1457,5560.45752
34,24.3,53.99930191,80.32222748,30.83120539,24.89467415,6.347364793,178.4034568,0.050045514,0.013996214,0.217607097,0.074088549,0,0,0,0,37.5776,126.838,12.37,0.0985,5537.37207
35.4,25.5,44.27919388,77.1834259,32.0833643,24.50545597,7.222400814,78.77849293,0.029414535,0.004605434,0.251377601,0.062487345,0,0,0,0,37.4697,126.91,52.518,1.5629,5547.546875
35.1,23.8,52.70281601,85.12768555,30.98719906,23.80598298,6.929808994,141.3262969,0.002983467,0.009859226,0.166351274,0.087042476,0,0,0,0,37.4967,126.826,50.9312,0.4125,5566.230469
33.5,23.3,47.18005371,81.25457001,30.48949072,23.19271722,7.861968835,90.4994878,0.007659859,0.001399291,0.208131121,0.039491477,0,0,0,0,37.4562,126.955,208.507,5.1782,5549.060059
34.4,24.8,43.23403549,78.68370056,32.5466061,24.37466777,6.727811456,65.13530795,0.038197161,0.029338349,0.182794477,0.038205511,0,0,0,0,37.5372,127.085,28.7,0.6233,5555.624512
33.3,23.7,42.29761887,74.85728455,32.38469627,24.13194175,8.062502186,24.64452569,0.040081721,0.013149446,0.196573354,0.079313786,0,0,0,0,37.5507,126.988,132.118,0.5931,5609.790039
34.5,25,42.47463226,77.99246216,32.59401706,24.0301737,7.276204348,64.99691168,0.074861075,0.029255362,0.201340346,0.049474451,0,0,0,0,37.5776,127.083,59.8324,2.6865,5544.030273
34.4,25.3,41.008358,74.22084808,33.00225564,24.79461516,7.817205826,22.69434226,0.052891565,0.00301197,0.250734596,0.115213723,0,0,0,0,37.4967,126.927,30.968,0.618,5545.18457
34.1,24.4,41.23840332,73.02137756,33.42572494,25.07942234,7.879389564,24.94331149,0.051613594,0.008165676,0.273783925,0.108517194,0,0,0,0,37.5507,126.937,30.0464,0.8552,5558.664551
33.5,23.7,48.40369034,83.38568878,31.25163073,23.59408971,7.864319901,109.7316279,0.021055423,0.004175045,0.225399226,0.036134694,0,0,0,0,37.4697,126.995,82.2912,2.2579,5536.100586
33.2,23.6,48.61160278,86.00546265,31.70152553,23.1667431,5.98752738,157.2014086,0.066080143,0.052185652,0.140986685,0.071997106,0,0,0,0,37.6181,127.099,53.4712,0.697,5559.888184
34.9,25.3,49.89181519,83.4960022,31.42294069,23.82877299,7.153185606,125.6330256,0.023113421,0.008880514,0.242724292,0.034463846,0,0,0,0,37.4832,127.024,56.4448,1.2313,5547.251465
33.7,23.6,44.06825256,75.20894623,32.54293307,24.37391432,7.777810693,66.77675351,0.065347036,0.017903319,0.302819681,0.063164207,0,0,0,0,37.5776,126.938,75.0924,1.7678,5585.334961
33.9,23.7,53.17743301,90.88331604,30.62231066,22.28872931,8.551497241,135.6838392,0.082366256,0.024785076,0.197482591,0.056378794,0,0,0,0,37.6181,127.004,146.554,4.7296,5630.30127
34.2,25.2,39.69157791,75.23648834,33.38142322,24.63591562,7.483554542,14.82612431,0.039394748,0.024852862,0.20421601,0.04966782,0,0,0,0,37.5507,127.04,26.298,0.5721,5549.185059
35.7,25.2,48.27108765,80.9932785,31.78246137,24.33517403,6.536773046,120.6642483,0.018564349,0.016183648,0.209208632,0.034223241,0,0,0,0,37.5102,127.086,21.9668,0.1332,5540.42041
35.3,24.8,46.19065857,75.64031219,32.40223005,24.93701014,7.608294715,103.1922205,0.046480689,0.00511463,0.278498931,0.072456848,0,0,0,0,37.5372,126.891,15.5876,0.1554,5539.772949
